frame_index,shape,color_mask,cx,cy,area
622,quadrilateral,red,793,321,29977
622,circle,yellow,171,502,32990
622,triangle,blue,1361,338,20828
622,pentagon,magenta,984,560,36413
623,quadrilateral,red,797,296,30011
623,circle,yellow,154,525,32990
623,triangle,blue,1356,365,21018
623,pentagon,magenta,1024,534,36453
624,quadrilateral,red,801,270,30023
624,circle,yellow,139,548,32986
624,triangle,blue,1354,392,20694
624,pentagon,magenta,1064,508,36343
625,quadrilateral,red,805,245,29870
625,circle,yellow,124,572,33019
625,triangle,blue,1353,420,20808
625,pentagon,magenta,1101,480,36335
625,polygon,bright_green,1912,510,684
626,quadrilateral,red,813,220,30005
626,circle,yellow,110,595,32983
626,triangle,blue,1351,447,20938
626,pentagon,magenta,1139,452,36440
626,quadrilateral,bright_green,1908,458,1760
627,quadrilateral,red,825,195,29924
627,circle,yellow,97,619,32862
627,triangle,blue,1349,475,20962
627,pentagon,magenta,1176,425,36218
627,quadrilateral,bright_green,1905,406,3254
628,quadrilateral,red,847,172,29985
628,circle,yellow,87,642,31643
628,triangle,blue,1347,503,20871
628,pentagon,magenta,1214,397,36328
628,pentagon,bright_green,1900,364,4660
629,quadrilateral,red,887,162,29998
629,circle,yellow,80,666,30216
629,triangle,blue,1343,533,19885
629,pentagon,magenta,1251,369,36230
629,pentagon,bright_green,1895,324,6138
630,quadrilateral,red,931,166,30000
630,circle,yellow,79,691,30061
630,quadrilateral,blue,1336,558,20685
630,pentagon,magenta,1289,341,36567
630,quadrilateral,bright_green,1889,285,7662
631,quadrilateral,red,975,175,29806
631,circle,yellow,79,716,30029
631,triangle,blue,1330,585,20910
631,pentagon,magenta,1329,314,36390
631,quadrilateral,bright_green,1884,247,9051
632,quadrilateral,red,1017,186,29981
632,circle,yellow,79,741,29926
632,triangle,blue,1323,613,20991
632,pentagon,magenta,1370,288,36401
632,quadrilateral,bright_green,1877,208,11001
633,quadrilateral,red,1055,200,29975
633,circle,yellow,79,766,30090
633,triangle,blue,1314,640,20718
633,pentagon,magenta,1411,261,36207
633,quadrilateral,bright_green,1872,229,12582
634,quadrilateral,red,1087,218,30023
634,circle,yellow,80,790,30377
634,triangle,blue,1304,667,20864
634,pentagon,magenta,1453,234,36323
634,quadrilateral,bright_green,1867,265,14060
635,quadrilateral,red,1117,239,29912
635,circle,yellow,85,815,31292
635,triangle,blue,1294,695,20970
635,pentagon,magenta,1498,210,36372
635,quadrilateral,bright_green,1861,302,15446
636,quadrilateral,red,1137,262,30003
636,circle,yellow,92,839,32461
636,triangle,blue,1277,721,20876
636,pentagon,magenta,1543,186,36519
636,quadrilateral,bright_green,1857,340,16632
637,quadrilateral,red,1153,287,29888
637,circle,yellow,106,862,33036
637,triangle,blue,1255,747,21067
637,pentagon,magenta,1590,166,36514
637,quadrilateral,bright_green,1852,378,17939
638,quadrilateral,red,1169,311,29883
638,circle,yellow,125,885,32963
638,triangle,blue,1226,770,20841
638,pentagon,magenta,1646,180,36361
638,quadrilateral,bright_green,1848,415,19136
639,quadrilateral,red,1177,337,29897
639,circle,yellow,152,904,33023
639,triangle,blue,1189,788,20711
639,pentagon,magenta,1681,210,36418
639,quadrilateral,bright_green,1844,453,20426
640,quadrilateral,red,1175,363,29952
640,circle,yellow,188,919,33001
640,triangle,blue,1145,802,20730
640,pentagon,magenta,1712,241,36368
640,quadrilateral,bright_green,1839,490,21568
641,quadrilateral,red,1173,389,29871
641,circle,yellow,230,927,33012
641,triangle,blue,1100,814,20777
641,pentagon,magenta,1740,272,36288
641,quadrilateral,bright_green,1835,527,22840
642,quadrilateral,red,1173,416,29974
642,circle,yellow,273,931,32969
642,triangle,blue,1050,813,21043
642,pentagon,magenta,1768,305,36219
642,quadrilateral,bright_green,1830,565,24036
643,quadrilateral,red,1171,442,29947
643,circle,yellow,317,935,32952
643,triangle,blue,999,811,20967
643,pentagon,magenta,1793,338,36528
643,quadrilateral,bright_green,1824,603,25420
644,quadrilateral,red,1167,469,29937
644,circle,yellow,357,926,33002
644,triangle,blue,949,808,20809
644,pentagon,magenta,1817,371,35887
644,quadrilateral,bright_green,1817,642,26340
645,quadrilateral,red,1165,495,29894
645,circle,yellow,396,915,33009
645,triangle,blue,902,798,20775
645,pentagon,magenta,1835,405,33295
645,quadrilateral,bright_green,1807,679,26793
646,quadrilateral,red,1161,522,29961
646,circle,yellow,435,902,33022
646,triangle,blue,871,775,20931
646,pentagon,magenta,1849,437,28868
646,quadrilateral,bright_green,1796,717,26972
647,quadrilateral,red,1157,548,29951
647,circle,yellow,471,888,33027
647,triangle,blue,848,750,20783
647,pentagon,magenta,1859,470,24788
647,quadrilateral,bright_green,1784,755,26814
648,quadrilateral,red,1155,575,30044
648,circle,yellow,504,872,33047
648,triangle,blue,830,723,20886
648,pentagon,magenta,1866,505,22048
648,quadrilateral,bright_green,1773,793,26782
649,quadrilateral,red,1151,601,29880
649,circle,yellow,532,853,33013
649,triangle,blue,814,696,20733
649,quadrilateral,magenta,1870,541,19827
649,quadrilateral,bright_green,1762,829,26766
650,quadrilateral,red,1149,628,30019
650,circle,yellow,555,832,33016
650,triangle,blue,798,669,21036
650,quadrilateral,magenta,1870,577,19932
650,quadrilateral,bright_green,1752,867,26760
651,quadrilateral,red,1147,655,29920
651,circle,yellow,573,809,32976
651,triangle,blue,783,641,20890
651,pentagon,magenta,1866,613,21752
651,quadrilateral,bright_green,1743,905,26846
652,quadrilateral,red,1147,682,29946
652,circle,yellow,583,785,32978
652,triangle,blue,767,614,20796
652,pentagon,magenta,1861,649,24216
652,quadrilateral,bright_green,1734,943,26807
653,quadrilateral,red,1147,708,29991
653,circle,yellow,583,760,32981
653,triangle,blue,752,587,21091
653,pentagon,magenta,1853,684,27141
653,quadrilateral,bright_green,1723,981,26797
654,quadrilateral,red,1151,735,30034
654,circle,yellow,580,735,32991
654,triangle,blue,736,559,20974
654,pentagon,magenta,1845,721,30192
654,quadrilateral,bright_green,1714,949,26661
655,quadrilateral,red,1155,762,29975
655,circle,yellow,577,711,32968
655,triangle,blue,714,533,21050
655,pentagon,magenta,1834,757,33519
655,pentagon,bright_green,1705,914,26450
656,quadrilateral,red,1161,789,29892
656,circle,yellow,546,693,32996
656,triangle,blue,688,508,20819
656,pentagon,magenta,1817,790,35894
656,polygon,bright_green,1680,881,21459
657,quadrilateral,red,1169,815,29919
657,circle,yellow,513,677,32955
657,triangle,blue,648,492,20826
657,pentagon,magenta,1787,822,36303
657,pentagon,bright_green,1638,841,13209
658,quadrilateral,red,1181,842,29949
658,circle,yellow,470,677,33006
658,triangle,blue,602,502,20820
658,pentagon,magenta,1732,841,36244
658,pentagon,bright_green,1622,786,8092
659,quadrilateral,red,1193,868,30043
659,circle,yellow,431,688,32995
659,triangle,blue,561,520,20826
659,pentagon,magenta,1668,847,36153
659,pentagon,bright_green,1696,731,12971
660,quadrilateral,red,1211,893,29974
660,circle,yellow,400,706,33038
660,triangle,blue,521,538,20803
660,pentagon,magenta,1603,848,36526
660,polygon,bright_green,1694,714,22144
661,quadrilateral,red,1233,917,29942
661,circle,yellow,378,727,32993
661,triangle,blue,483,557,20825
661,pentagon,magenta,1537,847,36267
661,quadrilateral,bright_green,1678,685,26936
662,quadrilateral,red,1265,937,29912
662,circle,yellow,360,750,33051
662,triangle,blue,447,579,21026
662,pentagon,magenta,1473,840,36483
662,quadrilateral,bright_green,1675,647,27007
663,polygon,red,1300,961,26066
663,circle,yellow,345,773,32981
663,triangle,blue,412,601,21028
663,pentagon,magenta,1415,822,36498
663,quadrilateral,bright_green,1675,609,26859
664,pentagon,red,1350,984,24291
664,circle,yellow,331,797,32976
664,triangle,blue,380,624,20794
664,pentagon,magenta,1366,798,36519
664,quadrilateral,bright_green,1676,571,26761
665,quadrilateral,red,1400,965,28614
665,circle,yellow,317,820,32976
665,triangle,blue,349,647,20843
665,pentagon,magenta,1322,770,36447
665,quadrilateral,bright_green,1676,533,26773
666,quadrilateral,red,1447,955,29929
666,circle,yellow,303,844,32987
666,triangle,blue,334,675,20739
666,pentagon,magenta,1283,740,36365
666,quadrilateral,bright_green,1676,494,26843
667,quadrilateral,red,1489,941,29909
667,circle,yellow,305,869,32972
667,triangle,blue,319,703,20477
667,pentagon,magenta,1251,708,36557
667,quadrilateral,bright_green,1677,457,26804
668,quadrilateral,red,1525,923,30008
668,circle,yellow,308,893,32965
668,triangle,blue,306,731,20348
668,pentagon,magenta,1222,674,36465
668,quadrilateral,bright_green,1677,419,26776
669,quadrilateral,red,1555,902,29953
669,circle,yellow,311,918,32959
669,triangle,blue,294,759,19906
669,pentagon,magenta,1193,640,36390
669,quadrilateral,bright_green,1678,381,26976
670,quadrilateral,red,1581,878,30024
670,circle,yellow,316,943,32980
670,quadrilateral,blue,279,786,19404
670,pentagon,magenta,1167,606,36475
670,quadrilateral,bright_green,1676,343,26872
671,quadrilateral,red,1605,854,29934
671,circle,yellow,324,967,32986
671,triangle,blue,260,814,19134
671,pentagon,magenta,1143,572,36569
671,quadrilateral,bright_green,1673,305,27033
672,quadrilateral,red,1625,829,29961
672,circle,yellow,341,987,31794
672,quadrilateral,blue,241,842,19406
672,pentagon,magenta,1118,536,36454
672,quadrilateral,bright_green,1670,267,26960
673,quadrilateral,red,1646,804,30114
673,circle,yellow,362,1000,28891
673,triangle,blue,212,869,20836
673,pentagon,magenta,1095,501,36248
673,quadrilateral,bright_green,1667,229,26895
674,quadrilateral,red,1665,778,30052
674,circle,yellow,389,1011,25579
674,triangle,blue,164,869,21042
674,pentagon,magenta,1073,466,36532
674,quadrilateral,bright_green,1660,203,26813
675,quadrilateral,red,1683,752,30011
675,circle,yellow,424,1019,22748
675,triangle,blue,122,851,21036
675,pentagon,magenta,1050,430,36380
675,quadrilateral,bright_green,1652,241,26840
676,quadrilateral,red,1699,726,29954
676,circle,yellow,464,1024,20797
676,triangle,blue,98,825,20906
676,pentagon,magenta,1024,396,36465
676,quadrilateral,bright_green,1645,279,26990
677,quadrilateral,red,1709,699,29977
677,circle,yellow,507,1026,19824
677,quadrilateral,blue,92,795,20694
677,pentagon,magenta,994,362,36585
677,quadrilateral,bright_green,1636,315,26790
678,quadrilateral,red,1719,672,30006
678,circle,yellow,551,1027,19550
678,quadrilateral,blue,88,764,20590
678,pentagon,magenta,958,330,36424
678,quadrilateral,bright_green,1626,353,26796
679,quadrilateral,red,1727,644,29943
679,circle,yellow,595,1027,19453
679,quadrilateral,blue,85,734,20417
679,pentagon,magenta,912,302,36448
679,quadrilateral,bright_green,1616,391,26888
680,quadrilateral,red,1737,617,29970
680,circle,yellow,639,1027,19574
680,quadrilateral,blue,84,704,20328
680,pentagon,magenta,855,282,36289
680,pentagon,bright_green,1606,428,26916
681,polygon,red,1750,593,28309
681,circle,yellow,680,1022,21510
681,quadrilateral,blue,82,674,20214
681,pentagon,magenta,788,282,36601
681,quadrilateral,bright_green,1596,467,26777
682,polygon,red,1758,563,29223
682,circle,yellow,720,1017,23390
682,quadrilateral,blue,81,644,20180
682,pentagon,magenta,721,286,36424
682,quadrilateral,bright_green,1586,505,26865
683,quadrilateral,red,1761,534,29929
683,circle,yellow,761,1012,25143
683,quadrilateral,blue,81,614,20142
683,pentagon,magenta,655,294,36373
683,quadrilateral,bright_green,1576,541,26805
684,quadrilateral,red,1767,506,29964
684,circle,yellow,801,1007,26898
684,quadrilateral,blue,81,583,20242
684,pentagon,magenta,591,306,36459
684,quadrilateral,bright_green,1566,579,26780
685,quadrilateral,red,1771,478,29984
685,circle,yellow,840,1000,28937
685,quadrilateral,blue,84,554,20418
685,pentagon,magenta,531,324,36400
685,quadrilateral,bright_green,1556,616,26839
686,quadrilateral,red,1775,450,29996
686,circle,yellow,876,992,30989
686,quadrilateral,blue,88,524,20704
686,pentagon,magenta,475,346,36575
686,quadrilateral,bright_green,1547,655,26874
687,quadrilateral,red,1781,422,29996
687,circle,yellow,908,980,32726
687,triangle,blue,95,495,20883
687,pentagon,magenta,423,370,36354
687,quadrilateral,bright_green,1537,693,27068
688,quadrilateral,red,1787,394,30035
688,circle,yellow,937,962,33030
688,triangle,blue,104,465,21006
688,pentagon,magenta,378,399,36302
688,quadrilateral,bright_green,1528,729,26949
689,quadrilateral,red,1791,365,29933
689,circle,yellow,961,941,32990
689,triangle,blue,116,435,20921
689,pentagon,magenta,334,428,36326
689,quadrilateral,bright_green,1520,767,27093
690,quadrilateral,red,1799,337,29921
690,circle,yellow,983,919,32978
690,pentagon,blue,121,401,18354
690,pentagon,magenta,291,458,36514
690,quadrilateral,bright_green,1510,805,27092
691,quadrilateral,red,1809,310,29991
691,circle,yellow,1002,897,33039
691,quadrilateral,blue,143,373,19013
691,pentagon,magenta,272,495,36385
691,quadrilateral,bright_green,1501,843,26784
692,quadrilateral,red,1819,282,29985
692,circle,yellow,1019,874,32985
692,triangle,blue,170,349,20842
692,pentagon,magenta,256,532,36495
692,quadrilateral,bright_green,1492,880,26753
693,quadrilateral,red,1841,256,30049
693,circle,yellow,1030,850,33038
693,triangle,blue,190,321,21028
693,pentagon,magenta,242,570,36397
693,quadrilateral,bright_green,1488,863,26841
694,quadrilateral,red,1861,241,24075
694,circle,yellow,1030,825,33024
694,triangle,blue,210,292,20760
694,pentagon,magenta,231,608,36415
694,quadrilateral,bright_green,1487,824,27108
695,quadrilateral,red,1885,248,13982
695,circle,yellow,1027,800,33011
695,triangle,blue,223,263,21075
695,pentagon,magenta,228,647,36346
695,quadrilateral,bright_green,1486,787,27034
696,quadrilateral,red,1907,262,4799
696,circle,yellow,1025,775,32987
696,triangle,blue,232,232,20685
696,pentagon,magenta,233,686,36575
696,quadrilateral,bright_green,1484,749,27038
697,circle,yellow,1000,757,33013
697,triangle,blue,237,202,20849
697,pentagon,magenta,251,722,36302
697,quadrilateral,bright_green,1482,711,26938
698,circle,yellow,967,772,33012
698,triangle,blue,237,171,20994
698,pentagon,magenta,297,750,36484
698,quadrilateral,bright_green,1481,673,26948
699,circle,yellow,949,795,32987
699,triangle,blue,228,141,21071
699,pentagon,magenta,362,763,36672
699,quadrilateral,bright_green,1480,635,26979
700,circle,yellow,939,819,32969
700,quadrilateral,blue,213,112,20780
700,pentagon,magenta,431,766,36511
700,quadrilateral,bright_green,1478,597,26939
701,circle,yellow,934,843,33025
701,quadrilateral,blue,186,91,19745
701,pentagon,magenta,497,756,36503
701,quadrilateral,bright_green,1476,559,26958
702,circle,yellow,929,868,33019
702,quadrilateral,blue,151,111,20572
702,pentagon,magenta,562,742,36481
702,quadrilateral,bright_green,1475,521,26897
703,circle,yellow,925,893,32962
703,triangle,blue,122,136,20748
703,pentagon,magenta,627,728,36467
703,quadrilateral,bright_green,1475,482,26894
704,circle,yellow,933,917,32970
704,triangle,blue,104,165,20939
704,pentagon,magenta,689,710,36431
704,quadrilateral,bright_green,1475,445,26799
705,circle,yellow,944,941,33021
705,quadrilateral,blue,90,195,20655
705,pentagon,magenta,748,690,36505
705,quadrilateral,bright_green,1476,405,26940
706,circle,yellow,957,965,32964
706,quadrilateral,blue,83,224,20232
706,pentagon,magenta,802,665,36291
706,quadrilateral,bright_green,1477,367,26865
707,polygon,red,1916,551,1019
707,circle,yellow,980,984,32300
707,quadrilateral,blue,79,255,20076
707,pentagon,magenta,852,638,36493
707,quadrilateral,bright_green,1477,329,26880
708,quadrilateral,red,1907,580,4799
708,circle,yellow,1013,995,30266
708,quadrilateral,blue,77,285,19751
708,pentagon,magenta,896,607,36258
708,quadrilateral,bright_green,1479,291,26890
709,quadrilateral,red,1899,608,8321
709,circle,yellow,1053,1001,28758
709,quadrilateral,blue,78,317,19959
709,pentagon,magenta,938,576,36618
709,quadrilateral,bright_green,1479,253,26987
710,quadrilateral,red,1889,635,12365
710,circle,yellow,1097,1001,28654
710,quadrilateral,blue,79,349,20245
710,pentagon,magenta,979,544,36577
710,quadrilateral,bright_green,1478,215,26944
711,quadrilateral,red,1879,662,16476
711,circle,yellow,1140,997,29678
711,quadrilateral,blue,81,380,20118
711,pentagon,magenta,1023,512,36405
711,quadrilateral,bright_green,1476,177,26748
712,quadrilateral,red,1868,688,21081
712,circle,yellow,1180,992,30984
712,quadrilateral,blue,85,412,20532
712,pentagon,magenta,1070,484,36537
712,quadrilateral,bright_green,1475,139,26883
713,quadrilateral,red,1857,714,25837
